Cluster_ID,Longitude,Latitude,Number_Of_Points
35,-73.98694299999998,40.776468,26
35,-73.986845,40.776353,26
35,-73.986841,40.776693,26
35,-73.987105,40.776237,26
35,-73.986922,40.776398,26
35,-73.987043,40.776281,26
35,-73.98721,40.77618,26
35,-73.987002,40.77605,26
35,-73.98740999999998,40.775995,26
35,-73.98729199999998,40.775925,26
35,-73.98743799999998,40.77602,26
35,-73.987319,40.77594,26
35,-73.987336,40.775937,26
35,-73.987494,40.776108,26
35,-73.98740999999998,40.776015,26
35,-73.98697,40.775808,26
35,-73.98734299999998,40.775869,26
35,-73.987412,40.775949,26
35,-73.98738199999998,40.775838,26
35,-73.987356,40.775884,26
35,-73.987441,40.775739,26
35,-73.987447,40.775955,26
35,-73.987187,40.775702,26
35,-73.98767599999998,40.776157,26
35,-73.987272,40.775564,26
35,-73.987328,40.775288,26
