Cluster_ID,Longitude,Latitude,Number_Of_Points
55,-73.97177999999998,40.757328,82
55,-73.971615,40.757286,82
55,-73.97176299999998,40.757045,82
55,-73.97151499999998,40.757463,82
55,-73.971672,40.757502,82
55,-73.97159499999998,40.75728,82
55,-73.97161699999998,40.757047,82
55,-73.971512,40.757541,82
55,-73.971413,40.757245,82
55,-73.971925,40.756907,82
55,-73.97203299999998,40.757112,82
55,-73.97145399999998,40.757741,82
55,-73.971286,40.757321,82
55,-73.97132,40.75769,82
55,-73.97178599999998,40.757649,82
55,-73.97180299999998,40.757697,82
55,-73.97179199999998,40.75777,82
55,-73.97141399999998,40.757015,82
55,-73.972206,40.756962,82
55,-73.97186399999998,40.756682,82
55,-73.97217899999998,40.757016,82
55,-73.971945,40.756621,82
55,-73.97117199999998,40.75783,82
55,-73.97126299999998,40.75787,82
55,-73.97132899999998,40.757984,82
55,-73.971123,40.756953,82
55,-73.97132999999998,40.756795,82
55,-73.97121199999998,40.757008,82
55,-73.971323,40.756903,82
55,-73.97245499999998,40.757072,82
55,-73.972395,40.75701,82
55,-73.97162799999998,40.756615,82
55,-73.97169499999998,40.756702,82
55,-73.97220299999998,40.756492,82
55,-73.971215,40.758227,82
55,-73.971097,40.756978,82
10,-73.97262,40.757284,82
21,-73.97138099999998,40.756487,82
55,-73.97152199999998,40.756441,82
55,-73.97227499999998,40.756513,82
55,-73.97236499999998,40.75668,82
55,-73.972301,40.756478,82
55,-73.972436,40.75639,82
55,-73.972307,40.756303,82
55,-73.97243799999998,40.756455,82
55,-73.97248,40.756404,82
55,-73.97210599999998,40.756293,82
55,-73.972527,40.756474,82
55,-73.97269199999998,40.756333,82
55,-73.972305,40.756043,82
55,-73.97213,40.756097,82
55,-73.971845,40.756205,82
55,-73.971922,40.756078,82
55,-73.97194899999998,40.756199,82
10,-73.972762,40.75657,82
55,-73.97202,40.755918,82
55,-73.971787,40.75622,82
55,-73.971907,40.755858,82
55,-73.972082,40.755709,82
55,-73.97233,40.755825,82
55,-73.972098,40.755573,82
55,-73.972261,40.755421,82
55,-73.97205099999998,40.755336,82
55,-73.972143,40.755357,82
55,-73.97239,40.755502,82
55,-73.97239899999998,40.75517,82
55,-73.972423,40.755535,82
55,-73.97256799999998,40.755652,82
55,-73.97246599999998,40.755173,82
55,-73.97249999999998,40.755002,82
55,-73.97236499999998,40.755108,82
55,-73.97269799999998,40.755513,82
55,-73.97265,40.755909,82
55,-73.972738,40.75575,82
55,-73.97271499999998,40.755238,82
55,-73.972688,40.75507,82
55,-73.97269199999998,40.754905,82
55,-73.972834,40.755352,82
55,-73.972955,40.755615,82
55,-73.972874,40.754815,82
55,-73.972975,40.754848,82
55,-73.973085,40.755715,82
