Cluster_ID,Longitude,Latitude,Number_Of_Points
2,-73.983435,40.755328,92
2,-73.983434,40.755617,92
2,-73.98350499999998,40.755563,92
2,-73.983585,40.755292,92
2,-73.983682,40.755247,92
2,-73.983485,40.755412,92
2,-73.983652,40.755546,92
2,-73.983546,40.755724,92
2,-73.983587,40.755649,92
2,-73.98343,40.755907,92
2,-73.98341999999998,40.755783,92
2,-73.98331799999998,40.755638,92
2,-73.9834,40.755746,92
2,-73.98370699999998,40.755595,92
2,-73.983778,40.755585,92
2,-73.98366,40.755005,92
2,-73.983626,40.75503,92
2,-73.983815,40.754988,92
2,-73.983705,40.755915,92
2,-73.983542,40.755903,92
2,-73.983852,40.755782,92
2,-73.983286,40.755933,92
2,-73.983269,40.755934,92
2,-73.983305,40.75616,92
2,-73.983182,40.756065,92
2,-73.983377,40.756035,92
2,-73.983351,40.756078,92
2,-73.98326799999998,40.755957,92
2,-73.98350999999998,40.756128,92
2,-73.9833,40.75613,92
2,-73.983323,40.756102,92
2,-73.98327899999998,40.755933,92
2,-73.98313899999998,40.75582,92
2,-73.984048,40.755522,92
2,-73.98391499999998,40.754968,92
2,-73.983858,40.7548,92
2,-73.983772,40.754833,92
2,-73.98359999999998,40.754955,92
2,-73.983478,40.754907,92
2,-73.983952,40.75491,92
2,-73.984009,40.754976,92
2,-73.983967,40.75494,92
2,-73.983896,40.754791,92
2,-73.983872,40.754745,92
2,-73.98397099999998,40.754833,92
2,-73.983776,40.75608,92
2,-73.98303,40.755978,92
2,-73.98348799999998,40.75621,92
2,-73.98305899999998,40.756263,92
2,-73.983025,40.75629,92
2,-73.983592,40.756325,92
2,-73.984094,40.755181,92
2,-73.984025,40.754638,92
2,-73.984086,40.754664,92
2,-73.983411,40.754666,92
2,-73.984216,40.754899,92
2,-73.983692,40.754508,92
2,-73.983602,40.756432,92
2,-73.983092,40.75654,92
2,-73.983008,40.756563,92
2,-73.982826,40.756494,92
2,-73.984117,40.75532,92
2,-73.984278,40.75459,92
2,-73.98434899999998,40.754664,92
2,-73.984334,40.754895,92
2,-73.98365099999998,40.75427,92
2,-73.983875,40.754312,92
2,-73.983486,40.754527,92
2,-73.982859,40.756564,92
2,-73.98295799999998,40.756771,92
2,-73.98294699999998,40.756696,92
2,-73.98287399999998,40.756583,92
2,-73.98273,40.75665,92
2,-73.984311,40.754463,92
2,-73.98440499999998,40.754343,92
2,-73.984379,40.754485,92
2,-73.98434799999998,40.754443,92
2,-73.982695,40.756793,92
2,-73.982827,40.756875,92
2,-73.983057,40.756948,92
2,-73.982484,40.756557,92
2,-73.982484,40.756486,92
2,-73.984622,40.754217,92
2,-73.98307599999998,40.757143,92
2,-73.98326799999998,40.75698,92
2,-73.983292,40.756818,92
2,-73.983461,40.757067,92
2,-73.983445,40.756882,92
2,-73.98337999999998,40.756745,92
2,-73.983513,40.756907,92
2,-73.983624,40.757076,92
2,-73.983672,40.757348,92
