Cluster_ID,Longitude,Latitude,Number_Of_Points
322,-74.01027,40.711243,23
322,-74.010508,40.711409,23
322,-74.010158,40.711231,23
322,-74.01052199999998,40.711248,23
322,-74.01047699999998,40.711242,23
322,-74.01057,40.711314,23
322,-74.010762,40.711335,23
322,-74.01043,40.711568,23
322,-74.010703,40.711218,23
322,-74.01067999999998,40.710997,23
322,-74.010818,40.711148,23
322,-74.01080399999998,40.711141,23
322,-74.01094299999998,40.711197,23
322,-74.010889,40.71113,23
322,-74.010284,40.711737,23
322,-74.010254,40.71181,23
322,-74.01086599999998,40.710969,23
322,-74.011189,40.711064,23
322,-74.01025,40.711848,23
322,-74.01026,40.711968,23
322,-74.01029,40.712066,23
322,-74.01092,40.71069,23
322,-74.01054999999998,40.71203,23
