Cluster_ID,Longitude,Latitude,Number_Of_Points
90,-73.981481,40.746661,33
90,-73.98177599999998,40.746648,33
90,-73.98147299999998,40.746957,33
90,-73.981402,40.74684,33
90,-73.981342,40.746863,33
90,-73.981408,40.746582,33
90,-73.981302,40.746981,33
90,-73.98144999999998,40.747079,33
90,-73.98139899999998,40.747099,33
90,-73.98132599999998,40.74697,33
90,-73.981384,40.747137,33
90,-73.981449,40.746995,33
90,-73.981363,40.746965,33
90,-73.981555,40.747076,33
90,-73.981234,40.747098,33
90,-73.98148899999998,40.746974,33
90,-73.981612,40.747032,33
90,-73.981072,40.746852,33
90,-73.98124799999998,40.746443,33
90,-73.98111299999998,40.74706,33
90,-73.981165,40.747113,33
90,-73.981227,40.747369,33
90,-73.981188,40.747362,33
90,-73.981781,40.747004,33
90,-73.98182799999998,40.747055,33
90,-73.98176599999998,40.746806,33
90,-73.981903,40.747088,33
90,-73.980922,40.746632,33
90,-73.980969,40.746911,33
90,-73.981083,40.746652,33
90,-73.981311,40.747517,33
90,-73.98075699999998,40.746542,33
90,-73.98080199999998,40.747145,33
