Cluster_ID,Longitude,Latitude,Number_Of_Points
157,-73.965125,40.759237,43
157,-73.965125,40.759237,43
157,-73.96517699999998,40.759332,43
157,-73.96485,40.759195,43
157,-73.96505899999998,40.759455,43
157,-73.96525599999998,40.75899,43
157,-73.964978,40.759174,43
157,-73.965046,40.759409,43
157,-73.965109,40.759168,43
157,-73.965113,40.759425,43
157,-73.965131,40.759309,43
157,-73.965078,40.75952,43
157,-73.96521799999998,40.759384,43
157,-73.96530699999998,40.759398,43
157,-73.96519399999998,40.759348,43
157,-73.965109,40.75948,43
157,-73.964895,40.75926,43
157,-73.96526299999998,40.759547,43
157,-73.96494699999998,40.759674,43
157,-73.964911,40.759491,43
157,-73.964905,40.759623,43
157,-73.964965,40.759685,43
157,-73.964962,40.759662,43
157,-73.965287,40.75895,43
157,-73.965463,40.75889,43
157,-73.965011,40.759795,43
157,-73.965469,40.759647,43
157,-73.96487299999998,40.75996,43
157,-73.964791,40.759814,43
157,-73.96478399999998,40.759819,43
157,-73.964847,40.759872,43
157,-73.965508,40.758594,43
157,-73.965665,40.75899,43
157,-73.965725,40.758532,43
157,-73.96540299999998,40.758328,43
157,-73.96575199999998,40.758548,43
157,-73.96567799999998,40.758512,43
157,-73.96576,40.758475,43
157,-73.965913,40.758458,43
157,-73.965793,40.75831,43
157,-73.96585799999998,40.758597,43
157,-73.966038,40.758512,43
157,-73.966222,40.758397,43
